CRID,OfficerID,Allegation,Finding,Outcome,Beat,IncidentDate,StartDate,EndDate,InvestigatorRank,officer_gender,officer_race,officer_appt_date,officer_rank_order,officer_age,witness_gender,witness_race,geo_id,physical_violence,injury,weapon,on_duty,officer_white,witness_white,officer_male,witness_male,officer_cmp_count,incident_year
1086592,31399,Miscellaneous,No Affidavit,Unknown,334.0,2017-04-20,2017-09-01,2017-11-07,,M,Asian/Pacific,2016-04-25 00:00:00,1.0,31.0,M,White,1400000US17031431302,0,0,0,0,0,1,1,1,0,2017
1086592,4568,Miscellaneous,No Affidavit,Unknown,334.0,2017-04-20,2017-09-01,2017-11-07,,M,White,2014-10-27 00:00:00,1.0,31.0,M,White,1400000US17031431302,0,0,0,0,1,1,1,1,0,2017
1085008,30016,Excessive Force / On Duty - Injury,Unfounded,Unknown,1634.0,2017-04-20,2017-04-27,2017-11-17,,M,White,1995-07-10 00:00:00,2.0,48.0,M,White,1400000US17031151100,0,1,0,1,1,1,1,1,0,2017
1085008,15553,Excessive Force / On Duty - Injury,Exonerated,Unknown,1634.0,2017-04-20,2017-04-27,2017-11-17,,M,White,1995-06-05 00:00:00,1.0,54.0,M,White,1400000US17031151100,0,1,0,1,1,1,1,1,0,2017
1085008,2034,Excessive Force / On Duty - Injury,Unfounded,Unknown,1634.0,2017-04-20,2017-04-27,2017-11-17,,M,White,1994-05-31 00:00:00,1.0,60.0,M,White,1400000US17031151100,0,1,0,1,1,1,1,1,0,2017
1084933,6604,Miscellaneous,Exonerated,Unknown,522.0,2017-04-21,2017-04-21,,,M,Hispanic,2006-09-25 00:00:00,1.0,46.0,F,White,1400000US17031530501,0,0,0,0,0,1,1,0,0,2017
1084935,9309,Excessive Force / On Duty - Injury,Unfounded,Unknown,1834.0,2017-04-22,2017-04-22,2018-01-30,,M,White,1992-06-29 00:00:00,2.0,54.0,M,White,1400000US17031081401,0,1,0,1,1,1,1,1,2,2017
1084968,25442,Miscellaneous,Unfounded,Unknown,132.0,2017-04-24,2017-04-24,2018-04-11,,M,Hispanic,1999-10-04 00:00:00,1.0,47.0,F,Hispanic,1400000US17031330100,0,0,0,0,0,0,1,0,0,2017
1085066,25289,Unnecessary Display Of Weapon / On Duty,Unknown,Unknown,2534.0,2017-04-25,2017-05-03,,,M,Hispanic,2003-08-25 00:00:00,1.0,49.0,M,Black,1400000US17031230500,0,0,1,1,0,0,1,1,0,2017
1085066,9483,Unnecessary Display Of Weapon / On Duty,Unknown,Unknown,2534.0,2017-04-25,2017-05-03,,,M,Hispanic,2015-02-02 00:00:00,1.0,32.0,M,Black,1400000US17031230500,0,0,1,1,0,0,1,1,0,2017
1085066,6005,Unnecessary Display Of Weapon / On Duty,Unknown,Unknown,2534.0,2017-04-25,2017-05-03,,,M,White,2013-11-04 00:00:00,1.0,35.0,M,Black,1400000US17031230500,0,0,1,1,1,0,1,1,0,2017
1085066,5251,Unnecessary Display Of Weapon / On Duty,Unknown,Unknown,2534.0,2017-04-25,2017-05-03,,,M,Hispanic,2014-10-27 00:00:00,1.0,38.0,M,Black,1400000US17031230500,0,0,1,1,0,0,1,1,0,2017
1085066,25142,Unnecessary Display Of Weapon / On Duty,Unknown,Unknown,2534.0,2017-04-25,2017-05-03,,,M,Black,2013-04-01 00:00:00,1.0,40.0,M,Black,1400000US17031230500,0,0,1,1,0,0,1,1,0,2017
1085066,17246,Unnecessary Display Of Weapon / On Duty,Unknown,Unknown,2534.0,2017-04-25,2017-05-03,,,M,White,2015-02-02 00:00:00,1.0,37.0,M,Black,1400000US17031230500,0,0,1,1,1,0,1,1,0,2017
1085066,31718,Unnecessary Display Of Weapon / On Duty,Unknown,Unknown,2534.0,2017-04-25,2017-05-03,,,M,White,1999-05-10 00:00:00,2.0,51.0,M,Black,1400000US17031230500,0,0,1,1,1,0,1,1,0,2017
1084993,1802,Open Hand Strike (Slap),Unfounded,Unknown,512.0,2017-04-25,2017-04-26,2017-10-17,,M,Black,2000-10-10 00:00:00,1.0,50.0,F,Black,1400000US17031500200,1,0,0,0,0,0,1,0,1,2017
1085288,28162,Miscellaneous,Not Sustained,Unknown,2532.0,2017-04-25,2017-05-22,2017-08-29,,M,White,2006-02-21 00:00:00,1.0,38.0,F,Black,1400000US17031250300,0,0,0,0,1,0,1,0,0,2017
1085060,27910,Miscellaneous,Sustained,Unknown,434.0,2017-05-02,2017-05-02,2017-08-07,,F,Black,2016-08-29 00:00:00,1.0,33.0,M,White,1400000US17031838800,0,0,0,0,0,1,0,1,0,2017
1085055,797,Miscellaneous,Sustained,10 Day Suspension,1834.0,2017-05-02,2017-05-02,2018-03-28,,M,Hispanic,2013-05-01 00:00:00,1.0,39.0,M,Black,1400000US17031081403,0,0,0,0,0,0,1,1,4,2017
1085085,14610,Excessive Force / On Duty - Injury,Exonerated,Unknown,722.0,2017-05-03,2017-05-04,2017-12-04,,M,Asian/Pacific,2012-10-31 00:00:00,1.0,38.0,F,Black,1400000US17031680900,0,1,0,1,0,0,1,0,0,2017
1085085,15029,Excessive Force / On Duty - Injury,Unfounded,Unknown,722.0,2017-05-03,2017-05-04,2017-12-04,,F,White,2012-10-05 00:00:00,1.0,39.0,F,Black,1400000US17031680900,0,1,0,1,1,0,0,0,0,2017
1085085,13256,Excessive Force / On Duty - Injury,Unfounded,Unknown,722.0,2017-05-03,2017-05-04,2017-12-04,,F,White,2005-10-31 00:00:00,1.0,45.0,F,Black,1400000US17031680900,0,1,0,1,1,0,0,0,0,2017
1085085,8248,Excessive Force / On Duty - Injury,Unfounded,Unknown,722.0,2017-05-03,2017-05-04,2017-12-04,,M,Hispanic,2009-12-16 00:00:00,1.0,36.0,F,Black,1400000US17031680900,0,1,0,1,0,0,1,0,1,2017
1085085,3017,Excessive Force / On Duty - Injury,Unfounded,Unknown,722.0,2017-05-03,2017-05-04,2017-12-04,,M,White,2001-12-17 00:00:00,2.0,42.0,F,Black,1400000US17031680900,0,1,0,1,1,0,1,0,1,2017
1085137,4185,Excessive Force / On Duty - Injury,Unknown,Unknown,612.0,2017-05-08,2017-05-09,,,F,Hispanic,2014-09-29 00:00:00,1.0,32.0,F,Black,1400000US17031710200,0,1,0,1,0,0,0,0,0,2017
1085137,23462,Excessive Force / On Duty - Injury,Unknown,Unknown,612.0,2017-05-08,2017-05-09,,,M,Hispanic,2013-04-01 00:00:00,1.0,37.0,F,Black,1400000US17031710200,0,1,0,1,0,0,1,0,1,2017
1085137,2193,Excessive Force / On Duty - Injury,Unknown,Unknown,612.0,2017-05-08,2017-05-09,,,F,White,2015-02-02 00:00:00,1.0,33.0,F,Black,1400000US17031710200,0,1,0,1,1,0,0,0,0,2017
1085137,2833,Excessive Force / On Duty - Injury,Unknown,Unknown,612.0,2017-05-08,2017-05-09,,,M,White,2013-07-15 00:00:00,1.0,40.0,F,Black,1400000US17031710200,0,1,0,1,1,0,1,0,1,2017
1085137,16811,Excessive Force / On Duty - Injury,Unknown,Unknown,612.0,2017-05-08,2017-05-09,,,M,White,2014-11-24 00:00:00,1.0,34.0,F,Black,1400000US17031710200,0,1,0,1,1,0,1,0,0,2017
1085137,24710,Excessive Force / On Duty - Injury,Unknown,Unknown,612.0,2017-05-08,2017-05-09,,,M,Hispanic,2012-11-30 00:00:00,1.0,36.0,F,Black,1400000US17031710200,0,1,0,1,0,0,1,0,0,2017
1085137,4666,Excessive Force / On Duty - Injury,Unknown,Unknown,612.0,2017-05-08,2017-05-09,,,F,Hispanic,2014-05-27 00:00:00,1.0,34.0,F,Black,1400000US17031710200,0,1,0,1,0,0,0,0,0,2017
1085600,8537,Excessive Force / On Duty - Injury,Exonerated,Unknown,,2017-05-11,2017-06-15,2017-12-27,,M,White,1994-10-03 00:00:00,2.0,55.0,M,,1400000US17031839100,0,1,0,1,1,0,1,1,0,2017
1085600,21351,Excessive Force / On Duty - Injury,Unfounded,Unknown,,2017-05-11,2017-06-15,2017-12-27,,F,White,2005-01-03 00:00:00,1.0,44.0,M,,1400000US17031839100,0,1,0,1,1,0,0,1,0,2017
1085600,12351,Excessive Force / On Duty - Injury,Unfounded,Unknown,,2017-05-11,2017-06-15,2017-12-27,,M,White,2013-03-15 00:00:00,1.0,34.0,M,,1400000US17031839100,0,1,0,1,1,0,1,1,0,2017
1085217,5991,Open Hand Strike (Slap),Not Sustained,Unknown,735.0,2017-05-15,2017-05-16,2017-12-13,,M,White,2011-10-17 00:00:00,1.0,39.0,F,Black,1400000US17031671500,1,0,0,0,1,0,1,0,0,2017
1085217,5221,Open Hand Strike (Slap),Not Sustained,Unknown,735.0,2017-05-15,2017-05-16,2017-12-13,,M,White,2012-12-14 00:00:00,1.0,36.0,F,Black,1400000US17031671500,1,0,0,0,1,0,1,0,0,2017
1085249,21446,Miscellaneous,Sustained,Unknown,1122.0,2017-05-17,2017-05-18,2017-07-27,,M,Hispanic,2015-02-23 00:00:00,1.0,35.0,M,Black,1400000US17031260100,0,0,0,0,0,0,1,1,0,2017
1085346,31946,Coercion - Threat Of Arrest/Charges,No Affidavit,Unknown,1121.0,2017-05-23,2017-05-25,,,M,White,2006-03-27 00:00:00,1.0,41.0,M,Black,1400000US17031836600,0,0,0,0,1,0,1,1,1,2017
1085350,11448,Unnecessary Display Of Weapon / On Duty,Unfounded,Unknown,2222.0,2017-05-25,2017-05-25,2017-08-10,,M,Hispanic,2014-11-24 00:00:00,1.0,47.0,M,Black,1400000US17031711400,0,0,1,1,0,0,1,1,0,2017
1085372,11416,Injury,Sustained,15 Day Suspension,835.0,2017-05-27,2017-05-27,2018-04-26,,M,Black,1997-07-07 00:00:00,1.0,60.0,F,Black,1400000US17031700501,0,1,0,0,0,0,1,0,0,2017
1085379,29842,Closed Hand Strike (Punch),No Affidavit,Unknown,523.0,2017-05-28,2017-05-28,2017-08-31,,M,Black,1993-05-17 00:00:00,1.0,52.0,F,Black,1400000US17031530503,1,0,0,0,0,0,1,0,0,2017
1085386,18048,Excessive Force / On Duty - No Injury,Sustained,7 Day Suspension,2212.0,2017-05-29,2017-05-29,2017-11-30,,M,Black,1987-03-09 00:00:00,1.0,58.0,M,Black,1400000US17031750500,0,0,0,1,0,0,1,1,0,2017
1085407,29166,Closed Hand Strike (Punch),Unfounded,Unknown,1134.0,2017-05-30,2017-05-31,2018-06-26,,M,White,1994-05-02 00:00:00,1.0,52.0,F,Black,1400000US17031837300,1,0,0,0,1,0,1,0,0,2017
1085407,11863,Closed Hand Strike (Punch),Exonerated,Unknown,1134.0,2017-05-30,2017-05-31,2018-06-26,,M,White,1991-11-18 00:00:00,1.0,56.0,F,Black,1400000US17031837300,1,0,0,0,1,0,1,0,0,2017
1085407,21639,Closed Hand Strike (Punch),Unfounded,Unknown,1134.0,2017-05-30,2017-05-31,2018-06-26,,M,Black,2013-03-15 00:00:00,1.0,45.0,F,Black,1400000US17031837300,1,0,0,0,0,0,1,0,0,2017
1085407,30198,Closed Hand Strike (Punch),Unfounded,Unknown,1134.0,2017-05-30,2017-05-31,2018-06-26,,M,Black,2002-12-02 00:00:00,1.0,50.0,F,Black,1400000US17031837300,1,0,0,0,0,0,1,0,0,2017
1085481,11400,Push/Pull/Grab,Exonerated,1 Day Suspension,414.0,2017-05-31,2017-06-06,2018-04-04,,M,Black,2004-01-26 00:00:00,1.0,51.0,M,Black,1400000US17031834200,1,0,0,0,0,0,1,1,0,2017
1085490,14983,Unnecessary Display Of Weapon / On Duty,Unknown,Unknown,531.0,2017-06-06,2017-06-06,,,F,White,2000-12-18 00:00:00,2.0,45.0,M,Black,1400000US17031500300,0,0,1,1,1,0,0,1,0,2017
1085490,13911,Unnecessary Display Of Weapon / On Duty,Unknown,Unknown,531.0,2017-06-06,2017-06-06,,,M,White,1986-10-13 00:00:00,3.0,62.0,M,Black,1400000US17031500300,0,0,1,1,1,0,1,1,0,2017
1085490,10760,Unnecessary Display Of Weapon / On Duty,Unknown,Unknown,531.0,2017-06-06,2017-06-06,,,M,White,2000-08-14 00:00:00,2.0,45.0,M,Black,1400000US17031500300,0,0,1,1,1,0,1,1,0,2017
1085494,29180,Excessive Force / On Duty - No Injury,Unfounded,Unknown,1724.0,2017-06-06,2017-06-06,2018-01-25,,M,White,1990-08-27 00:00:00,2.0,57.0,M,White,1400000US17031160602,0,0,0,1,1,1,1,1,0,2017
1085490,6737,Unnecessary Display Of Weapon / On Duty,Unknown,Unknown,531.0,2017-06-06,2017-06-06,,,M,Black,1997-09-02 00:00:00,1.0,57.0,M,Black,1400000US17031500300,0,0,1,1,0,0,1,1,0,2017
1085499,11347,Excessive Force / On Duty - Injury,Exonerated,Unknown,432.0,2017-06-07,2017-06-07,2017-09-19,,M,White,2004-01-26 00:00:00,1.0,45.0,M,White,1400000US17031520100,0,1,0,1,1,1,1,1,0,2017
1085499,25168,Excessive Force / On Duty - Injury,Unfounded,Unknown,432.0,2017-06-07,2017-06-07,2017-09-19,,M,Hispanic,1997-05-05 00:00:00,1.0,52.0,M,White,1400000US17031520100,0,1,0,1,0,1,1,1,0,2017
1085516,4001,Excessive Force / On Duty - Injury,Unknown,Unknown,434.0,2017-06-08,2017-06-08,,,M,Hispanic,2013-03-15 00:00:00,1.0,47.0,M,Black,1400000US17031838800,0,1,0,1,0,0,1,1,0,2017
1085555,24426,Excessive Force / On Duty - No Injury,No Affidavit,Unknown,621.0,2017-06-10,2017-06-12,2017-11-30,,M,Hispanic,1998-12-14 00:00:00,1.0,49.0,M,Black,1400000US17031691200,0,0,0,1,0,0,1,1,1,2017
1085565,21443,Unnecessary Physical Contact / On Duty - No Injury,No Affidavit,Unknown,1211.0,2017-06-12,2017-06-13,2018-03-25,,M,Hispanic,1998-02-17 00:00:00,1.0,59.0,M,Black,1400000US17031242600,1,0,0,1,0,0,1,1,0,2017
1085565,29607,Unnecessary Physical Contact / On Duty - No Injury,No Affidavit,Unknown,1211.0,2017-06-12,2017-06-13,2018-03-25,,M,Hispanic,2016-06-27 00:00:00,1.0,35.0,M,Black,1400000US17031242600,1,0,0,1,0,0,1,1,0,2017
1085581,6599,Miscellaneous,Not Sustained,Unknown,434.0,2017-06-14,2017-06-14,2017-11-29,,M,White,2009-03-09 00:00:00,1.0,44.0,F,Black,1400000US17031838800,0,0,0,0,1,0,1,0,2,2017
1085645,24595,Taser (Probe Discharge),Unfounded,Unknown,1533.0,2017-06-15,2017-06-19,2017-10-16,,M,Unknown,2015-02-23 00:00:00,1.0,31.0,M,Black,1400000US17031252202,0,0,1,0,0,0,1,1,0,2017
1085602,26663,Miscellaneous,Unknown,Unknown,913.0,2017-06-15,2017-06-15,,,F,Black,2009-12-28 00:00:00,1.0,37.0,M,White,1400000US17031600900,0,0,0,0,0,1,0,1,1,2017
1085615,2824,Excessive Force / On Duty - No Injury,Unfounded,Unknown,1212.0,2017-06-16,2017-06-16,2017-11-01,,M,Black,1991-12-02 00:00:00,1.0,53.0,F,Black,1400000US17031242400,0,0,0,1,0,0,1,0,0,2017
1085615,6211,Excessive Force / On Duty - No Injury,Unfounded,Unknown,1212.0,2017-06-16,2017-06-16,2017-11-01,,M,Black,1999-10-04 00:00:00,1.0,56.0,F,Black,1400000US17031242400,0,0,0,1,0,0,1,0,1,2017
1085672,31459,Excessive Force - Use Of Firearm / Off Duty - No Injury,Unknown,Unknown,3100.0,2017-06-18,2017-06-21,,,M,White,2016-12-12 00:00:00,1.0,36.0,M,White,,0,0,1,0,1,1,1,1,0,2017
1085792,15969,Push/Pull/Grab,Unfounded,Unknown,513.0,2017-06-30,2017-07-03,2018-01-25,,M,White,2011-10-17 00:00:00,1.0,36.0,M,Black,1400000US17031490901,1,0,0,0,1,0,1,1,0,2017
1085792,21921,Push/Pull/Grab,Unfounded,Unknown,513.0,2017-06-30,2017-07-03,2018-01-25,,M,Black,2012-12-14 00:00:00,1.0,42.0,M,Black,1400000US17031490901,1,0,0,0,0,0,1,1,2,2017
1085904,25789,Miscellaneous,Unknown,Unknown,623.0,2017-07-01,2017-07-11,,,M,White,2012-10-31 00:00:00,1.0,36.0,M,Black,1400000US17031691300,0,0,0,0,1,0,1,1,2,2017
1085904,26653,Miscellaneous,Unknown,Unknown,623.0,2017-07-01,2017-07-11,,,M,White,2013-02-19 00:00:00,1.0,34.0,M,Black,1400000US17031691300,0,0,0,0,1,0,1,1,2,2017
1085783,1136,Miscellaneous,Sustained,Unknown,423.0,2017-07-02,2017-07-02,,,M,White,2013-04-01 00:00:00,1.0,35.0,M,White,1400000US17031833900,0,0,0,0,1,1,1,1,0,2017
1085783,21388,Miscellaneous,Sustained,Unknown,423.0,2017-07-02,2017-07-02,,,M,Hispanic,2000-01-24 00:00:00,2.0,47.0,M,White,1400000US17031833900,0,0,0,0,0,1,1,1,0,2017
1085783,2909,Miscellaneous,Sustained,Unknown,423.0,2017-07-02,2017-07-02,,,M,Black,2013-02-19 00:00:00,1.0,43.0,M,White,1400000US17031833900,0,0,0,0,0,1,1,1,2,2017
1085783,13114,Miscellaneous,Sustained,Unknown,423.0,2017-07-02,2017-07-02,,,M,Black,2013-04-01 00:00:00,1.0,42.0,M,White,1400000US17031833900,0,0,0,0,0,1,1,1,0,2017
1086047,5767,Take Down (Thrown To Ground),Not Sustained,Unknown,624.0,2017-07-03,2017-07-25,2017-11-29,,M,White,2012-07-02 00:00:00,1.0,38.0,M,Black,1400000US17031691400,1,0,0,0,1,0,1,1,0,2017
1086047,19005,Take Down (Thrown To Ground),Exonerated,Unknown,624.0,2017-07-03,2017-07-25,2017-11-29,,M,White,2009-03-09 00:00:00,1.0,38.0,M,Black,1400000US17031691400,1,0,0,0,1,0,1,1,1,2017
1086047,8300,Take Down (Thrown To Ground),Exonerated,Unknown,624.0,2017-07-03,2017-07-25,2017-11-29,,M,White,2009-12-16 00:00:00,1.0,38.0,M,Black,1400000US17031691400,1,0,0,0,1,0,1,1,1,2017
1085815,24261,Unnecessary Display Of Weapon / On Duty,Exonerated,Unknown,323.0,2017-07-04,2017-07-05,2018-01-26,,M,Black,2005-10-31 00:00:00,1.0,48.0,M,Black,1400000US17031690900,0,0,1,1,0,0,1,1,0,2017
1086045,51,Unnecessary Physical Contact / On Duty - No Injury,Unknown,Unknown,1633.0,2017-07-05,2017-07-25,,,M,Hispanic,2003-10-27 00:00:00,1.0,46.0,F,White,1400000US17031151200,1,0,0,1,0,1,1,0,0,2017
1086045,20827,Unnecessary Physical Contact / On Duty - No Injury,Unknown,Unknown,1633.0,2017-07-05,2017-07-25,,,F,White,1992-12-07 00:00:00,2.0,56.0,F,White,1400000US17031151200,1,0,0,1,1,1,0,0,0,2017
1085955,11048,Miscellaneous,Unfounded,Unknown,1923.0,2017-07-07,2017-07-17,2017-12-27,,M,Hispanic,1990-08-27 00:00:00,1.0,54.0,M,White,1400000US17031832000,0,0,0,0,0,1,1,1,0,2017
1085955,2726,Miscellaneous,Not Sustained,Unknown,1923.0,2017-07-07,2017-07-17,2017-12-27,,M,Black,2016-02-29 00:00:00,1.0,35.0,M,White,1400000US17031832000,0,0,0,0,0,1,1,1,0,2017
1085913,5625,Kicked,Not Sustained,Unknown,713.0,2017-07-08,2017-07-12,2017-12-08,,M,Black,2007-10-29 00:00:00,1.0,52.0,M,Black,1400000US17031670800,1,0,0,0,0,0,1,1,0,2017
1085869,32279,Unnecessary Physical Contact / On Duty - No Injury,Unfounded,Unknown,224.0,2017-07-08,2017-07-08,,,M,Hispanic,2001-04-30 00:00:00,1.0,47.0,M,Black,1400000US17031381400,1,0,0,1,0,0,1,1,0,2017
1086031,7604,Excessive Force / On Duty - No Injury,Sustained,Unknown,621.0,2017-07-13,2017-07-24,,,M,White,2013-04-01 00:00:00,1.0,42.0,M,White,1400000US17031710800,0,0,0,1,1,1,1,1,0,2017
1085939,29456,Excessive Force / On Duty - No Injury,Exonerated,Unknown,1024.0,2017-07-13,2017-07-14,2018-03-27,,F,Hispanic,2005-12-05 00:00:00,2.0,40.0,M,Black,1400000US17031841400,0,0,0,1,0,0,0,1,0,2017
1086031,27994,Excessive Force / On Duty - No Injury,Unfounded,Unknown,621.0,2017-07-13,2017-07-24,,,M,White,2013-04-01 00:00:00,1.0,39.0,M,White,1400000US17031710800,0,0,0,1,1,1,1,1,0,2017
1086031,2527,Excessive Force / On Duty - No Injury,Sustained,Unknown,621.0,2017-07-13,2017-07-24,,,M,Asian/Pacific,2004-04-26 00:00:00,2.0,40.0,M,White,1400000US17031710800,0,0,0,1,0,1,1,1,0,2017
1085939,25221,Excessive Force / On Duty - No Injury,Sustained,3 Day Suspension,1024.0,2017-07-13,2017-07-14,2018-03-27,,M,Asian/Pacific,2004-11-29 00:00:00,2.0,40.0,M,Black,1400000US17031841400,0,0,0,1,0,0,1,1,1,2017
1086031,17619,Excessive Force / On Duty - No Injury,Unfounded,Unknown,621.0,2017-07-13,2017-07-24,,,M,Hispanic,2015-04-06 00:00:00,1.0,29.0,M,White,1400000US17031710800,0,0,0,1,0,1,1,1,0,2017
1085939,6259,Excessive Force / On Duty - No Injury,Sustained,5 Day Suspension,1024.0,2017-07-13,2017-07-14,2018-03-27,,M,Hispanic,2013-07-15 00:00:00,1.0,33.0,M,Black,1400000US17031841400,0,0,0,1,0,0,1,1,0,2017
1085939,12049,Excessive Force / On Duty - No Injury,Exonerated,10 Day Suspension,1024.0,2017-07-13,2017-07-14,2018-03-27,,M,Hispanic,2014-02-18 00:00:00,1.0,37.0,M,Black,1400000US17031841400,0,0,0,1,0,0,1,1,1,2017
1085958,8376,Excessive Force / On Duty - Injury,Unknown,Unknown,1023.0,2017-07-14,2017-07-17,,,M,White,1997-09-02 00:00:00,1.0,63.0,M,Hispanic,1400000US17031841200,0,1,0,1,1,0,1,1,0,2017
1085958,31591,Excessive Force / On Duty - Injury,Unknown,Unknown,1023.0,2017-07-14,2017-07-17,,,M,White,2003-11-24 00:00:00,1.0,40.0,M,Hispanic,1400000US17031841200,0,1,0,1,1,0,1,1,0,2017
1085958,15650,Excessive Force / On Duty - Injury,Unknown,Unknown,1023.0,2017-07-14,2017-07-17,,,M,White,2005-12-05 00:00:00,1.0,39.0,M,Hispanic,1400000US17031841200,0,1,0,1,1,0,1,1,0,2017
1085942,21350,Miscellaneous,Unknown,Unknown,2521.0,2017-07-14,2017-07-14,,,F,White,2004-01-26 00:00:00,1.0,40.0,M,Hispanic,1400000US17031190900,0,0,0,0,1,0,0,1,0,2017
1085935,11695,Unnecessary Physical Contact / On Duty - No Injury,Sustained,Unknown,235.0,2017-07-14,2017-07-14,2017-11-30,,M,Black,1987-12-07 00:00:00,3.0,58.0,M,,1400000US17031836200,1,0,0,1,0,0,1,1,0,2017
1085935,20142,Unnecessary Physical Contact / On Duty - No Injury,Sustained,Unknown,235.0,2017-07-14,2017-07-14,2017-11-30,,M,White,1998-07-27 00:00:00,2.0,46.0,M,,1400000US17031836200,1,0,0,1,1,0,1,1,0,2017
1085935,13790,Unnecessary Physical Contact / On Duty - No Injury,Sustained,Unknown,235.0,2017-07-14,2017-07-14,2017-11-30,,M,Black,2012-11-30 00:00:00,1.0,38.0,M,,1400000US17031836200,1,0,0,1,0,0,1,1,0,2017
1085935,1720,Unnecessary Physical Contact / On Duty - No Injury,Unfounded,Unknown,235.0,2017-07-14,2017-07-14,2017-11-30,,M,White,2002-04-29 00:00:00,2.0,43.0,M,,1400000US17031836200,1,0,0,1,1,0,1,1,0,2017
1086570,72,Excessive Force / On Duty - No Injury,No Affidavit,Unknown,1013.0,2017-07-15,2017-08-31,2017-11-30,,M,Hispanic,2015-12-14 00:00:00,1.0,31.0,M,Hispanic,1400000US17031843400,0,0,0,1,0,0,1,1,0,2017
1086570,2480,Excessive Force / On Duty - No Injury,No Affidavit,Unknown,1013.0,2017-07-15,2017-08-31,2017-11-30,,M,White,2015-04-06 00:00:00,1.0,31.0,M,Hispanic,1400000US17031843400,0,0,0,1,1,0,1,1,0,2017
1086957,19343,Excessive Force / On Duty - Injury,Unknown,Unknown,1423.0,2017-07-18,2017-10-02,,,M,Asian/Pacific,2000-12-18 00:00:00,1.0,60.0,F,White,1400000US17031242600,0,1,0,1,0,1,1,0,0,2017
1086957,31503,Excessive Force / On Duty - Injury,Unknown,Unknown,1423.0,2017-07-18,2017-10-02,,,F,White,2003-08-25 00:00:00,1.0,46.0,F,White,1400000US17031242600,0,1,0,1,1,1,0,0,0,2017
1086004,29774,Excessive Force / On Duty - Injury,No Affidavit,Unknown,2222.0,2017-07-20,2017-07-20,2017-09-18,,F,White,2003-06-16 00:00:00,1.0,39.0,M,Black,1400000US17031711400,0,1,0,1,1,0,0,1,0,2017
1086015,13807,Unnecessary Display Of Weapon / On Duty,No Affidavit,Unknown,214.0,2017-07-23,2017-07-23,2017-11-30,,M,Black,1999-06-21 00:00:00,1.0,53.0,M,Black,1400000US17031380100,0,0,1,1,0,0,1,1,0,2017
1086018,32658,Excessive Force / Off Duty - No Injury,Unknown,Unknown,1633.0,2017-07-23,2017-07-24,,,,,,,,M,Black,1400000US17031151200,0,0,0,0,0,0,0,1,0,2017
1086084,25717,Injury,Sustained,25 Day Suspension,1622.0,2017-07-24,2017-07-27,2018-01-26,,M,White,1998-11-30 00:00:00,2.0,47.0,F,White,1400000US17031110100,0,1,0,0,1,1,1,0,0,2017
1086071,5531,Excessive Force / On Duty - Injury,Sustained,Unknown,931.0,2017-07-25,2017-07-26,,,M,White,1996-05-06 00:00:00,1.0,50.0,M,Hispanic,1400000US17031611500,0,1,0,1,1,0,1,1,0,2017
1086071,16442,Excessive Force / On Duty - Injury,Unfounded,Unknown,931.0,2017-07-25,2017-07-26,,,M,White,2015-04-06 00:00:00,1.0,33.0,M,Hispanic,1400000US17031611500,0,1,0,1,1,0,1,1,0,2017
1086071,25177,Excessive Force / On Duty - Injury,Sustained,Unknown,931.0,2017-07-25,2017-07-26,,,M,Hispanic,2002-10-28 00:00:00,1.0,48.0,M,Hispanic,1400000US17031611500,0,1,0,1,0,0,1,1,1,2017
1086071,21973,Excessive Force / On Duty - Injury,Sustained,Unknown,931.0,2017-07-25,2017-07-26,,,M,White,2014-09-29 00:00:00,1.0,31.0,M,Hispanic,1400000US17031611500,0,1,0,1,1,0,1,1,0,2017
1086150,26540,Unnecessary Physical Contact / On Duty - No Injury,Unknown,Unknown,1033.0,2017-08-01,2017-08-02,,,M,White,2007-10-29 00:00:00,1.0,37.0,F,Hispanic,1400000US17031300900,1,0,0,1,1,0,1,0,0,2017
1086150,25221,Unnecessary Physical Contact / On Duty - No Injury,Unknown,Unknown,1033.0,2017-08-01,2017-08-02,,,M,Asian/Pacific,2004-11-29 00:00:00,2.0,40.0,F,Hispanic,1400000US17031300900,1,0,0,1,0,0,1,0,2,2017
1086158,32400,Closed Hand Strike (Punch),Unfounded,Unknown,634.0,2017-08-02,2017-08-02,2018-07-02,,M,White,2006-07-31 00:00:00,1.0,41.0,M,Black,1400000US17031834000,1,0,0,0,1,0,1,1,0,2017
1086158,32023,Closed Hand Strike (Punch),Not Sustained,15 Day Suspension,634.0,2017-08-02,2017-08-02,2018-07-02,,M,White,2007-04-02 00:00:00,1.0,39.0,M,Black,1400000US17031834000,1,0,0,0,1,0,1,1,0,2017
1086184,19257,Unnecessary Display Of Weapon / On Duty,Not Sustained,Unknown,614.0,2017-08-02,2017-08-04,2018-04-30,,M,Black,2007-07-30 00:00:00,1.0,47.0,M,Black,1400000US17031710700,0,0,1,1,0,0,1,1,0,2017
1086167,29426,Open Hand Strike (Slap),Sustained,Unknown,1211.0,2017-08-03,2017-08-03,2018-01-31,,F,Hispanic,2015-12-14 00:00:00,1.0,32.0,M,Hispanic,1400000US17031242600,1,0,0,0,0,0,0,1,0,2017
